gpx_file,relive_id,relive_url,name,video_url,cover_photo,blog_url
2023-08-21 051017 Antelao__20230821_0510.gpx,977553298,https://www.relive.com/view/v26M7yBjLEv,Antelao,https://video.relive.com/64700616101_relive_1765221654328.mp4,https://ua.relive.cc/17271464/IMG20230821092956.jpg_1692602996348.jpg,https://matejlangus.github.io/map/posts/2023/08/antelao/index.html
2024-06-25 055632 Hochtor__20240625_0556.gpx,1119575317,https://www.relive.com/view/vrqo5Kz7RKO,Hochtor,https://video.relive.com/20a4e93e114e-057b-b014-d7e3-089cea52_relive_1765216399561.mp4,https://ua.relive.cc/17271464/IMG20240625085653.jpg_1719298613072.jpg,https://matejlangus.github.io/map/posts/2024/06/hochtor/index.html
2023-11-01 060101 Macesnovec__20231101_0601.gpx,1013170707,https://www.relive.com/view/vYvrVXoyxxv,Macesnovec,https://video.relive.com/24409607101_relive_1765221527423.mp4,https://ua.relive.cc/17271464/IMG20231101083044.jpg_1698823844453.jpg,https://matejlangus.github.io/map/posts/2023/11/macesnovec/index.html
2023-07-23 045833 Špik__20230723_0458.gpx,960737150,https://www.relive.com/view/v36AxXR1wZO,Špik,https://video.relive.com/66753575101_relive_1765221993103.mp4,https://ua.relive.cc/17271464/20230723_071942.jpg_1690089582043.jpg,https://matejlangus.github.io/map/posts/2023/07/spik/index.html
2022-07-17 162755 Ferata sci club__20220717_1627.gpx,897885726,https://www.relive.com/view/veqzXJrVnBO,Sci Club 18,https://video.relive.com/34308024101_relive_1765227265986.mp4,https://ua.relive.cc/17271464/20220717_182226.jpg_1658074944000.jpg,https://matejlangus.github.io/map/posts/2022/07/sci-club-18/index.html
2023-09-29 052831 ferate Brenta__20230929_0528.gpx,999914139,https://www.relive.com/view/v1OwGBoDkEO,Via delle Bocchette,https://video.relive.com/80085276101_relive_1765221628903.mp4,https://ua.relive.cc/17271464/IMG20230929132937.jpg_1695986977806.jpg,https://matejlangus.github.io/map/posts/2023/09/via-delle-bocchette/index.html
2024-08-15 050829 Visoka Ponca - Mangart__20240815_0508.gpx,1147972266,https://www.relive.com/view/veqzQXYM776,Visoka Ponca - Mangart,https://video.relive.com/8cc953de76fb-39e8-1374-17fd-9b03992c_relive_1755026534970.mp4,https://ua.relive.cc/17271464/IMG20240815084335.jpg_1723704215815.jpg,https://matejlangus.github.io/map/posts/2024/08/visoka-ponca-mangart/index.html
2022-10-17 160908 Jošt Sava Besnica kolo krog__20221017_1609.gpx,895561014,https://www.relive.com/view/vZqN7QZn43v,Jošt,https://video.relive.com/00370514101_relive_1765228854998.mp4,https://ua.relive.cc/17271464/20221017_181422.jpg_1666023260000.jpg,https://matejlangus.github.io/map/posts/2022/10/jost/index.html
2024-01-07 134521Kosmatiza__20240107_1345.gpx,1039267821,https://www.relive.com/view/vxOQjrZVx26,Kosmatiza,https://video.relive.com/18246077101_relive_1765219833883.mp4,https://ua.relive.cc/17271464/IMG20240107160005.jpg_1704639605934.jpg,https://matejlangus.github.io/map/posts/2024/01/kosmatiza/index.html
2023-09-26 151851 Lubnik__20230926_1518.gpx,1055223956,https://www.relive.com/view/vrqDpyA85Lq,Lubnik,https://video.relive.com/19372018101_relive_1765218962708.mp4,https://ua.relive.cc/17271464/IMG20230926165417.jpg_1695740057581.jpg,https://matejlangus.github.io/map/posts/2023/09/lubnik/index.html
2022-08-21 135958 Nemška glava Predel__20220821_1359.gpx,897489412,https://www.relive.com/view/vYvE3p82LG6,Nemške glave,,https://ua.relive.cc/17271464/20220821_150848.jpg_1661087326000.jpg,https://matejlangus.github.io/map/posts/2022/08/nemske-glave/index.html
2025-05-31 054414 Cuestalta - Hoher Trieb__20250531_0544.gpx,1275462859,https://www.relive.com/view/vRO7ZY8R9Kv,Cuestalta (Hoher Trieb),https://video.relive.com/1c307e672d62-938b-e964-3fbc-4d44b057_relive_1748894910316.mp4,https://ua.relive.cc/17271464/IMG20250531095900.jpg_1748678340273.jpg,https://matejlangus.github.io/map/posts/2025/05/cuestalta-hoher-trieb/index.html
2023-05-01 112236 Ferata di Gorre__20230501_1122.gpx,917271070,https://www.relive.com/view/v8qVnk5GW7q,Via Ferrata di Giorré,https://video.relive.com/08695864101_relive_1765223390921.mp4,https://ua.relive.cc/17271464/20230501_120605.jpg_1682935564000.jpg,https://matejlangus.github.io/map/posts/2023/05/via-ferrata-di-giorre/index.html
2025-11-23 062409 Jerebikovec__20251123_0624.gpx,1354467117,https://www.relive.com/view/vrqozPdEKK6,Jerebikovec,https://video.relive.com/66a2e5a119e2-2d1b-2da4-da30-22426373_relive_1763928242565.mp4,https://ua.relive.cc/17271464/IMG20251123085940.jpg_1763884780927.jpg,https://matejlangus.github.io/map/posts/2025/11/jerebikovec/index.html
2023-04-30 204459 mestopo večerjo__20230430_2044.gpx,917271155,https://www.relive.com/view/vMq5jmwzP8v,Oristano,https://video.relive.com/11795864101_relive_1765223154414.mp4,,https://matejlangus.github.io/map/posts/2023/04/oristano/index.html
2023-09-12 181335 San Petru__20230912_1813.gpx,1020220669,https://www.relive.com/view/vXvL1Gwk97O,Monte San Petru,https://video.relive.com/32865427101_relive_1765220430004.mp4,https://ua.relive.cc/17271464/IMG20230912192712.jpg_1694539632123.jpg,https://matejlangus.github.io/map/posts/2023/09/monte-san-petru/index.html
2022-02-26 070440 Ferlacher Horn zima__20220226_0704.gpx,905629887,https://www.relive.com/view/vYvr3Ko8xLO,Ferlacher Horn,https://video.relive.com/83400044101_relive_1765225596860.mp4,https://ua.relive.cc/17271464/20220226_093720.jpg_1645864640087.jpg,https://matejlangus.github.io/map/posts/2022/02/ferlacher-horn/index.html
2021-09-26 055354 Ferate nad Dolomiten hutte 2. dan__20210926_0553.gpx,910180635,https://www.relive.com/view/vLqeJRpWRRv,"Gamsweisenspitze, Simonskopf, Seekofel",https://video.relive.com/04299054101_relive_1765223650981.mp4,https://ua.relive.cc/17271464/20210926_125525.jpg_1632653723000.jpg,https://matejlangus.github.io/map/posts/2021/09/gamsweisenspitze-simonskopf-seekofel/index.html
2023-04-16 135352 Jof di Muec__20230416_1353.gpx,908799772,https://www.relive.com/view/vQvy2yYYyKO,Jof di Muec,https://video.relive.com/98757744101_relive_1765224606352.mp4,https://ua.relive.cc/17271464/20230416_142641.jpg_1681647999000.jpg,https://matejlangus.github.io/map/posts/2023/04/jof-di-muec/index.html
2024-02-08 083404 Arnoldhöhe - smučišče Ankogel__20240208_0834.gpx,1052839589,https://www.relive.com/view/vPv4VdVN336,Arnoldhöhe,https://video.relive.com/99673408101_relive_1765219008752.mp4,https://ua.relive.cc/17271464/IMG20240208133442.jpg_1707395682017.jpg,https://matejlangus.github.io/map/posts/2024/02/arnoldhohe/index.html
2022-09-05 102050 Sprehod Ioanina grčija__20220905_0920.gpx,895786716,https://www.relive.com/view/vrqDgjLoWL6,Ioannina,https://video.relive.com/62456514101_relive_1765228360375.mp4,https://ua.relive.cc/17271464/20220905_111040.jpg_1662365440000.jpg,https://matejlangus.github.io/map/posts/2022/09/ioannina/index.html
2023-08-12 045857 Veliko špicje Planika__20230812_0458.gpx,972804211,https://www.relive.com/view/v1vj9jQeEYq,"Komarča, Veliko Špičje, Kanjavčeve police",https://video.relive.com/58465406101_relive_1765221778805.mp4,https://ua.relive.cc/17271464/IMG20230812094634.jpg_1691826394567.jpg,https://matejlangus.github.io/map/posts/2023/08/komarca-veliko-spicje-kanjavceve-police/index.html
2022-09-05 073831 Arheološki park Grčija__20220905_0638.gpx,895786638,https://www.relive.com/view/vXOdeNJGP46,Fanoti,https://video.relive.com/39356514101_relive_1764576938264.mp4,https://ua.relive.cc/17271464/20220905_075052.jpg_1662353452000.jpg,https://matejlangus.github.io/map/posts/2022/09/fanoti/index.html
2025-04-21 160608 kofce__20250421_1606.gpx,1263571008,https://www.relive.com/view/vevY7zApdJ6,Kofce,https://video.relive.com/e6a158f94d5b-daab-8414-19cc-5480c8dc_relive_1746729159261.mp4,https://ua.relive.cc/17271464/IMG20250421173549.jpg_1745249749315.jpg,https://matejlangus.github.io/map/posts/2025/04/kofce/index.html
2022-10-31 165758 Longarone__20221031_1657.gpx,895560971,https://www.relive.com/view/vJOKxMJg856,Longarone,https://video.relive.com/38270514101_relive_1765229122142.mp4,https://ua.relive.cc/17271464/20221031_165625.jpg_1667231783000.jpg,https://matejlangus.github.io/map/posts/2022/10/longarone/index.html
2021-11-06 074753 Monte Brizzia in ferata__20211106_0747.gpx,907269620,https://www.relive.com/view/vXOnKQoE556,"Monte Brisiach, ferata Ferrante di Ruffano",https://video.relive.com/28610444101_relive_1765224839769.mp4,https://ua.relive.cc/17271464/20211106_121610.jpg_1636197369000.jpg,https://matejlangus.github.io/map/posts/2021/11/monte-brisiach-ferata-ferrante-di-ruffano/index.html
2025-09-11 040522 Jbel Toubkal__20250911_0305.gpx,1352169291,https://www.relive.com/view/v1vjZk7EgYv,Toubkal,https://video.relive.com/ed65e1c3edd6-4f8a-8234-e05d-cdb4759b_relive_1763318519829.mp4,https://ua.relive.cc/17271464/IMG20250911093220.jpg_1757579540005.jpg,https://matejlangus.github.io/map/posts/2025/09/toubkal/index.html
2023-10-22 085653 polmaraton__20231022_0856.gpx,1009317868,https://www.relive.com/view/vAOZn9wj8yO,Ljubljanski maraton (polmaraton - 21 km),https://video.relive.com/39981796101_relive_1765221531912.mp4,https://ua.relive.cc/17271464/IMG20231022105515.jpg_1697964915372.jpg,https://matejlangus.github.io/map/posts/2023/10/ljubljanski-maraton-polmaraton-21-km/index.html
2025-02-22 065413 kanin__20250222_0654.gpx,1229550813,https://www.relive.com/view/vMv8L3pZGNv,Kanin,https://video.relive.com/600c1ec81972-8df9-0f34-1333-11f8d66d_relive_1740340606084.mp4,https://ua.relive.cc/17271464/IMG20250222092239.jpg_1740212559157.jpg,https://matejlangus.github.io/map/posts/2025/02/kanin/index.html
2024-04-27 073645 ferata Seven summits__20240427_0736.gpx,1093328669,https://www.relive.com/view/vXvLyWYyM7O,7 Summits Klettersteig,https://video.relive.com/7ce6ab808059-313b-a7f4-9700-f6615139_relive_1743796620622.mp4,https://ua.relive.cc/17271464/IMG20240427081149.jpg_1714198309657.jpg,https://matejlangus.github.io/map/posts/2024/04/7-summits-klettersteig/index.html
2025-06-17 164615 Bistriška planina__20250617_1646.gpx,1292806977,https://www.relive.com/view/vDqg24wDAV6,Bistriška planina,https://video.relive.com/7a4903ef1d0a-af5b-ba34-ca04-bba0096b_relive_1755971753195.mp4,https://ua.relive.cc/17271464/IMG20250617171744.jpg_1750173464449.jpg,https://matejlangus.github.io/map/posts/2025/06/bistriska-planina/index.html
2022-09-21 141227 Psica Storžič __20220921_1412.gpx,895786691,https://www.relive.com/view/v1vjknK23YO,Storžič,https://video.relive.com/51456514101_relive_1765228552460.mp4,https://ua.relive.cc/17271464/20220921_163347.jpg_1663770827000.jpg,https://matejlangus.github.io/map/posts/2022/09/storzic/index.html
2023-10-01 060228 Cima Presanella__20231001_0602.gpx,999914135,https://www.relive.com/view/vLqeeXB3jdq,"Cima Presanella,          Lago Nero",https://video.relive.com/70085276101_relive_1765191206628.mp4,https://ua.relive.cc/17271464/IMG_20231102_205745crop.jpg_1696152014669.jpg,https://matejlangus.github.io/map/posts/2023/10/cima-presanella-lago-nero/index.html
2023-07-10 153112 Malič__20230710_1531.gpx,953868808,https://www.relive.com/view/vevYQ7LJ1Jv,Malič,https://video.relive.com/47678855101_relive_1764520692777.mp4,https://ua.relive.cc/17271464/20230710_171757.jpg_1689002275000.jpg,https://matejlangus.github.io/map/posts/2023/07/malic/index.html
2022-07-18 050023 ferate okrog jezera Sorapiss__20220718_0500.gpx,898274706,https://www.relive.com/view/vNOP48RpW2O,Giro del Sorapiss,https://video.relive.com/95977124101_relive_1765227214043.mp4,https://ua.relive.cc/17271464/20220718_140209.jpg_1658145728000.jpg,https://matejlangus.github.io/map/posts/2022/07/giro-del-sorapiss/index.html
2021-09-13 073756 Veliki vrh krog__20210913_0737.gpx,910180644,https://www.relive.com/view/vmqXBRAV8oO,Kladivo 🚴‍♂️&🥾,https://video.relive.com/44299054101_relive_1765223487766.mp4,https://ua.relive.cc/17271464/20210913_113259.jpg_1631525578000.jpg,https://matejlangus.github.io/map/posts/2021/09/kladivo/index.html
2023-08-06 144200 Slapova Grmečica in Peračica__20230806_1442.gpx,1031299422,https://www.relive.com/view/vWqBmYjYnQ6,Grmečica in Piračica (slapova),https://video.relive.com/65929157101_relive_1765219813159.mp4,https://ua.relive.cc/17271464/IMG20230806155038.jpg_1691329838105.jpg,https://matejlangus.github.io/map/posts/2023/08/grmecica-in-piracica-slapova/index.html
2025-07-02 133230 Belopeška jezera__20250702_1332.gpx,1292807005,https://www.relive.com/view/vQvxW9gZNBq,Lago di Fusine,https://video.relive.com/6c373a960778-f9ba-a074-fc0a-9a48baec_relive_1754249583463.mp4,https://ua.relive.cc/17271464/IMG20250702184500.jpg_1751474700687.jpg,https://matejlangus.github.io/map/posts/2025/07/lago-di-fusine/index.html
2024-04-21 085226 Baba __20240421_0852.gpx,1086199311,https://www.relive.com/view/v1vjdLYwWJ6,Baba 🚲&🥾,https://video.relive.com/3710d2ef33dc-2beb-fa94-7040-c257eba4_relive_1765217004330.mp4,https://ua.relive.cc/17271464/IMG20240421110607.jpg_1713690367034.jpg,https://matejlangus.github.io/map/posts/2024/04/baba/index.html
2022-02-23 154206 Kriška brezpotje in strma__20220223_1542.gpx,905629880,https://www.relive.com/view/vdvm3zEYmx6,Špičova gora 🚲&🥾,https://video.relive.com/63400044101_relive_1765225627285.mp4,https://ua.relive.cc/17271464/20220223_170411.jpg_1645632249000.jpg,https://matejlangus.github.io/map/posts/2022/02/spicova-gora/index.html
"2023-03-29 154448 Ajdna, Potoška planina__20230329_1544.gpx",900138331,https://www.relive.com/view/vJOKxw83A56,"Ajdna, Potoška planina 🚲&🥾",https://video.relive.com/91373624101_relive_1765227167000.mp4,https://ua.relive.cc/17271464/20230329_174244.jpg_1680104564000.jpg,https://matejlangus.github.io/map/posts/2023/03/ajdna-potoska-planina/index.html
2022-09-06 062922 Astraka Timfi grčija__20220906_0529.gpx,895786719,https://www.relive.com/view/vRO7J1DXWyv,"Astraka, Tymfi",https://video.relive.com/72456514101_relive_1765228342844.mp4,https://ua.relive.cc/17271464/20220906_140454.jpg_1662462294000.jpg,https://matejlangus.github.io/map/posts/2022/09/astraka-tymfi/index.html
2022-11-01 150516 bunkarja Cadramazzo__20221101_1505.gpx,894265399,https://www.relive.com/view/vRO7J1Z5myv,Cadramazzo,https://video.relive.com/38977114101_relive_1765229769979.mp4,https://ua.relive.cc/17271464/20221101_152737.jpg_1667312857058.jpg,
2023-05-01 075354 Ferata della Regina__20230501_0753.gpx,917271055,https://www.relive.com/view/vMq5jmwzXQv,Via Ferrata della Regina,https://video.relive.com/37695864101_relive_1764576947748.mp4,https://ua.relive.cc/17271464/20230501_090833.jpg_1682924913000.jpg,https://matejlangus.github.io/map/posts/2023/05/via-ferrata-della-regina/index.html
2024-11-03 071929 Mesola__20241103_0719.gpx,1200799145,https://www.relive.com/view/vQvxQxD8J9O,Via Ferrata delle Trincee,https://video.relive.com/c3bb295f8d16-cfa8-b9d4-480a-dbcba128_relive_1736961565553.mp4,https://ua.relive.cc/17271464/IMG20241103125736.jpg_1730635056351.jpg,https://matejlangus.github.io/map/posts/2024/11/via-ferrata-delle-trincee/index.html
2025-06-22 060337 Mosermandel__20250622_0603.gpx,1292806969,https://www.relive.com/view/vXvL5rxpD1O,Mosermandel,https://video.relive.com/4553f80cfb63-5a0b-5ca4-7213-6142dd9b_relive_1755719566265.mp4,https://ua.relive.cc/17271464/IMG20250622081841.jpg_1750573121555.jpg,https://matejlangus.github.io/map/posts/2025/06/mosermandel/index.html
2022-02-09 135658 Kriška gora koča brezpotja__20220209_1356.gpx,905629877,https://www.relive.com/view/vDqgenPpmGO,Kriška gora 🚲&🥾,https://video.relive.com/43400044101_relive_1765225667257.mp4,https://ua.relive.cc/17271464/20220209_152701.jpg_1644416821000.jpg,https://matejlangus.github.io/map/posts/2022/02/kriska-gora/index.html
2024-07-25 062700 Monte Pramaggiore__20240725_0627.gpx,1139391264,https://www.relive.com/view/vr63g7J3586,"Monte Pramaggiore, Torrione Emilio Comici",https://video.relive.com/2a0365aeef2e-474b-f6a4-f045-a4cf433c_relive_1751819972330.mp4,https://ua.relive.cc/17271464/IMG20240725104047.jpg_1721896847164.jpg,https://matejlangus.github.io/map/posts/2024/07/monte-pramaggiore-torrione-emilio-comici/index.html
"2025-08-10 142233 Jelendol, Jezersko__20250810_1422.gpx",1309976898,https://www.relive.com/view/v26MdkJ9VEO,"Jelendol, Jezersko",https://video.relive.com/71f2a07a2059-6669-f1f4-a854-258272f6_relive_1754855544462.mp4,https://ua.relive.cc/17271464/IMG20250810161730.jpg_1754835450412.jpg,https://matejlangus.github.io/map/posts/2025/08/jelendol-jezersko/index.html
2024-07-28 061031 Cimon del Cavallo__20240728_0610.gpx,1139391253,https://www.relive.com/view/vMv8pQdWnNv,Cimon del Cavallo,https://video.relive.com/e644d06ff866-b1ba-7b24-890a-38b15e52_relive_1765215986746.mp4,https://ua.relive.cc/17271464/IMG20240728083521.jpg_1722148521573.jpg,https://matejlangus.github.io/map/posts/2024/07/cimon-del-cavallo/index.html
"2025-11-15 062544 Oistra, Toplica__20251115_0625.gpx",1351628166,https://www.relive.com/view/veqzWmAmeBv,"Oistra, Topitza",https://video.relive.com/d60419fe09cb-f4ca-a074-fc2a-a4f5d993_relive_1763228093001.mp4,https://ua.relive.cc/17271464/IMG20251115111111.jpg_1763201471563.jpg,https://matejlangus.github.io/map/posts/2025/11/oistra-topitza/index.html
2025-02-02 070650 Kanin__20250202_0706.gpx,1220782282,https://www.relive.com/view/vPOp19GXyE6,Kanin,https://video.relive.com/9c70485d197a-c46a-7e74-99fe-7b24b428_relive_1738524203888.mp4,https://ua.relive.cc/17271464/IMG20250202125326.jpg_1738497206045.jpg,https://matejlangus.github.io/map/posts/2025/02/kanin/index.html
2023-09-14 081017 Punta Velaco__20230914_0810.gpx,1020220653,https://www.relive.com/view/vMv8g218oNq,Punta Velaco,https://video.relive.com/51865427101_relive_1765220567741.mp4,https://ua.relive.cc/17271464/IMG20230914102644.jpg_1694680004302.jpg,https://matejlangus.github.io/map/posts/2023/09/punta-velaco/index.html
2023-04-19 172629 tek Ročevnica Jasa__20230419_1726.gpx,917271140,https://www.relive.com/view/vdvm3M47YN6,Ročevnica,https://video.relive.com/20795864101_relive_1765223293057.mp4,,https://matejlangus.github.io/map/posts/2023/04/rocevnica/index.html
2021-12-30 073010 Trupejevo poldne zima__20211230_0730.gpx,907236211,https://www.relive.com/view/v1vjkwmWEYO,Trupejevo poldne,https://video.relive.com/99459344101_relive_1765224944229.mp4,https://ua.relive.cc/17271464/VideoCapture_20230413-201703.jpg_1640848225000.jpg,https://matejlangus.github.io/map/posts/2021/12/trupejevo-poldne/index.html
2024-11-10 063759 Brana čez Kaptana__20241110_0637.gpx,1200799139,https://www.relive.com/view/v1Ow1wzEJEq,"Kaptan, Brana",https://video.relive.com/efe69aae3754-20bb-3974-44a6-48c83a42_relive_1736970528170.mp4,https://ua.relive.cc/17271464/IMG20241110095105.jpg_1731228665969.jpg,https://matejlangus.github.io/map/posts/2024/11/kaptan-brana/index.html
2025-04-08 180502 Munster__20250408_1805.gpx,1263571016,https://www.relive.com/view/vrqDyXENZwv,Münster,https://video.relive.com/d244cc794e51-8c3b-2004-8f3e-d42a7180_relive_1746726934896.mp4,https://ua.relive.cc/17271464/IMG20250408184005.jpg_1744130405590.jpg,https://matejlangus.github.io/map/posts/2025/04/munster/index.html
2024-09-03 155655 Štrbske pleso__20240903_1556.gpx,1163176353,https://www.relive.com/view/vMv8pzzEBPv,Štrbské Pleso,https://video.relive.com/46b28e25a0ba-a5fb-bc54-2cd2-70076a3a_relive_1743864134184.mp4,https://ua.relive.cc/17271464/IMG20240903172706.jpg_1725377226474.jpg,https://matejlangus.github.io/map/posts/2024/09/strbske-pleso/index.html
2025-08-31 142700 nad Podljubelj__20250831_1427.gpx,1320338545,https://www.relive.com/view/vQvxWAGQM9q,nad Podljubelj,https://video.relive.com/3c5589af8436-dd0b-56f4-8057-25083699_relive_1756654028010.mp4,https://ua.relive.cc/17271464/IMG20250831161148.jpg_1756649508294.jpg,https://matejlangus.github.io/map/posts/2025/08/nad-podljubelj/index.html
2022-01-11 162713 Tek na smučeh Lom__20220111_1627.gpx,906877793,https://www.relive.com/view/vMv8B9g2MP6,Grahovše,https://video.relive.com/45150344101_relive_1765225285980.mp4,,https://matejlangus.github.io/map/posts/2022/01/grahovse/index.html
"2023-10-08 054643 Coglians, Raufkofel__20231008_0546.gpx",1002464169,https://www.relive.com/view/vXvL1gnwp1O,"Hohe Warte (Monte Coglians), Rauchkofel",https://video.relive.com/41151976101_relive_1765221584794.mp4,https://ua.relive.cc/17271464/IMG20231008095338.jpg_1696751618907.jpg,https://matejlangus.github.io/map/posts/2023/10/hohe-warte-monte-coglians-rauchkofel/index.html
2025-05-21 181639 vzletišče Gozd (bike&hike)__20250521_1816.gpx,1272429532,https://www.relive.com/view/vQvyKrG8JK6,Planinca 🚲&🥾,https://video.relive.com/42f890482e85-1fba-1eb4-6533-cc6359bd_relive_1750098779528.mp4,https://ua.relive.cc/17271464/IMG20250521191011.jpg_1747847411720.jpg,https://matejlangus.github.io/map/posts/2025/05/planinca/index.html
2023-01-07 053803 Begunjščica Centralc Šentanc__20230107_0538.gpx,893057864,https://www.relive.com/view/vr63A1V4y8v,Begunjščica (Centralc' in Šentanc'),https://video.relive.com/90068804101_relive_1765230745630.mp4,https://ua.relive.cc/17271464/20230107_071855.jpg_1673072334000.jpg,https://matejlangus.github.io/map/posts/2023/01/begunjscica-centralc-in-sentanc/index.html
2025-08-31 055951 Mala ponca__20250831_0559.gpx,1320193327,https://www.relive.com/view/vwq1e4JdyBq,Ponza Piccola/Mala Ponca,https://video.relive.com/2517789c0a38-5e39-6fb4-a56e-b80efea9_relive_1756645524580.mp4,https://ua.relive.cc/17271464/IMG20250831084124.jpg_1756622484298.jpg,https://matejlangus.github.io/map/posts/2025/08/ponza-piccola-mala-ponca/index.html
2022-02-02 154032 Kriška gora brezpotje__20220202_1540.gpx,905629860,https://www.relive.com/view/vXOnK184r56,Velika Mizica 🚲&🥾,https://video.relive.com/72400044101_relive_1764107881834.mp4,https://ua.relive.cc/17271464/20220202_161149.jpg_1643814707000.jpg,https://matejlangus.github.io/map/posts/2022/02/velika-mizica/index.html
2025-06-10 165220 Begunje__20250610_1652.gpx,1292807029,https://www.relive.com/view/vXvL5rxpm7O,Begunje,https://video.relive.com/5219c4be968c-83e8-fb74-738d-9515d4b0_relive_1755974347163.mp4,,https://matejlangus.github.io/map/posts/2025/06/begunje/index.html
2022-05-24 173427 Podbrezje gozd Ljubno kolo__20220524_1734.gpx,899711970,https://www.relive.com/view/v8qVnxZDD3q,Ljubno,https://video.relive.com/70253524101_relive_1765226576397.mp4,https://ua.relive.cc/17271464/20220524_182452.jpg_1653409490000.jpg,https://matejlangus.github.io/map/posts/2022/05/ljubno/index.html
2023-08-26 054448 Prisojnik Janezova in Jubilejna__20230826_0544.gpx,980140404,https://www.relive.com/view/vmqXwVkPQo6,Prisank,https://video.relive.com/58772226101_relive_1763582332227.mp4,https://ua.relive.cc/17271464/IMG20230826100248.jpg_1693036968415.jpg,https://matejlangus.github.io/map/posts/2023/08/prisank/index.html
2023-04-28 071005 ferata Pentumas jama san oche__20230428_0710.gpx,917271068,https://www.relive.com/view/vAOZog7VKy6,"ferata Badde Pentumas, jama Sa Oche",https://video.relive.com/97695864101_relive_1765224055488.mp4,https://ua.relive.cc/17271464/20230428_094344.jpg_1682667822000.jpg,https://matejlangus.github.io/map/posts/2023/04/ferata-badde-pentumas-jama-sa-oche/index.html
2022-09-14 145216 Sprehod Plužine__20220914_1452.gpx,895786730,https://www.relive.com/view/v8qVnmj4y3q,Pluzine,https://video.relive.com/43456514101_relive_1765031329044.mp4,https://ua.relive.cc/17271464/20220914_151913.jpg_1663161553001.jpg,https://matejlangus.github.io/map/posts/2022/09/pluzine/index.html
2021-09-08 043804 ferati Priel in Schermberg__20210908_0438.gpx,910180622,https://www.relive.com/view/vWqB3zVQzQv,Großer Priel,https://video.relive.com/43299054101_relive_1763582199820.mp4,https://ua.relive.cc/17271464/20210908_101703.jpg_1631089021000.jpg,https://matejlangus.github.io/map/posts/2021/09/grosser-priel/index.html
2022-12-27 080752 Cima Sat__20221227_0807.gpx,893829215,https://www.relive.com/view/vMq5jJWd3Qv,Cima Sat,https://video.relive.com/15957014101_relive_1765230224658.mp4,https://ua.relive.cc/17271464/20221227_115849.jpg_1672138729000.jpg,https://matejlangus.github.io/map/posts/2022/12/cima-sat/index.html
2023-09-09 095406 Chateau Fort__20230909_0954.gpx,1020220675,https://www.relive.com/view/vLqeeAPQzRq,Chateau Fort,https://video.relive.com/92865427101_relive_1765220287981.mp4,https://ua.relive.cc/17271464/IMG20230909101041.jpg_1694247041002.jpg,https://matejlangus.github.io/map/posts/2023/09/chateau-fort/index.html
2020-04-19 0907 trzic-jezersko__20200419_0907.gpx,907221094,https://www.relive.com/view/vZqN7GpKx3v,Proti Pečovniku,https://video.relive.com/24929344101_relive_1765225091779.mp4,https://ua.relive.cc/17271464/2020-04-19%2010.32.05.jpg_1587285125000.jpg,https://matejlangus.github.io/map/posts/2020/04/proti-pecovniku/index.html
2021-09-25 062727 Ferate nad Dolomiten hutte__20210925_0627.gpx,910180584,https://www.relive.com/view/vmqXBRAVkLO,"Zillinköpfe,     Laserzwand, Große Sandspitze",https://video.relive.com/62299054101_relive_1765223907985.mp4,https://ua.relive.cc/17271464/20210925_105031.jpg_1632559829000.jpg,https://matejlangus.github.io/map/posts/2021/09/zillinkopfe-laserzwand-grosse-sandspitze/index.html
2023-07-08 043637 Črnelski špici Prestreljenik__20230708_0436.gpx,953860847,https://www.relive.com/view/vYvrVweDdLv,"Monte Rombon alto, Črnelski špici in Prestreljenik",https://video.relive.com/66558855101_relive_1764520735242.mp4,https://ua.relive.cc/17271464/20230708_134748.jpg_1688816868000.jpg,https://matejlangus.github.io/map/posts/2023/07/monte-rombon-alto-crnelski-spici-in-prestreljenik/index.html
2025-04-09 093526 Munster kolo__20250409_0935.gpx,1263571022,https://www.relive.com/view/vWqBdpAZzQO,Rieselfelder Münster,https://video.relive.com/8b802943ea8e-0b98-9104-b362-865af29e_relive_1746727906365.mp4,https://ua.relive.cc/17271464/IMG20250409111200.jpg_1744189920693.jpg,https://matejlangus.github.io/map/posts/2025/04/rieselfelder-munster/index.html
2024-09-12 092421 Budimpešta__20240912_0924.gpx,1163176342,https://www.relive.com/view/vPOp177M3R6,Budimpešta,https://video.relive.com/3076751a1ed3-0e3a-0394-6b28-9ecb23e5_relive_1743617425839.mp4,https://ua.relive.cc/17271464/IMG20240912104237.jpg_1726130557616.jpg,https://matejlangus.github.io/map/posts/2024/09/budimpesta/index.html
2024-12-26 074205 Logatec tek na smučeh__20241226_0742.gpx,1209416981,https://www.relive.com/view/v7O924jV7L6,Logatec (tek na smučeh),https://video.relive.com/3253944c90e6-168a-e904-9cec-8b3cc6b2_relive_1736971362326.mp4,https://ua.relive.cc/17271464/IMG20241226074726.jpg_1735195646411.jpg,https://matejlangus.github.io/map/posts/2024/12/logatec-tek-na-smuceh/index.html
2024-07-27 072212 Costacruta__20240727_0722.gpx,1139391254,https://www.relive.com/view/vZqNEnXmw36,Rino Costacurta,https://video.relive.com/337f8aff4cce-11e8-2a34-d88f-8941494c_relive_1765215981842.mp4,https://ua.relive.cc/17271464/IMG20240727114008.jpg_1722073208174.jpg,https://matejlangus.github.io/map/posts/2024/07/rino-costacurta/index.html
